NAME	TITLE	SCORE	
IFITM10	Ifitm10	0.016395036	
PPP1R12B	Ppp1r12b	0.016380522	
REV3L	Rev3l	0.01636811	
WDFY2	Wdfy2	0.016297648	
C11orf95	2700081O15Rik	0.016189178	
CD82	Cd82	0.016130282	
BAG2	Bag2	0.016118078	
MAML3	Maml3	0.015886154	
DQX1	Dqx1	0.015821205	
TMEM163	Tmem163	0.015790539	
KIAA0556	D430042O09Rik	0.015690641	
CD3G	Cd3g	0.015420003	
ATPIF1	Atpif1	0.015364708	
ART4	Art4	0.015293192	
STAR	Star	0.015182479	
PKN2	Pkn2	0.015068706	
NAT14	Nat14	0.015034956	
ACADL	Acadl	0.0150073785	
SCML4	Scml4	0.015005405	
MEX3B	Mex3b	0.014864644	
PLEKHG5	Plekhg5	0.014745918	
ERBB3	Erbb3	0.014629528	
RPSA	Rpsa	0.014469331	
CYTH3	Cyth3	0.014382246	
UHRF2	Uhrf2	0.014378132	
TAF1	Taf1	0.014310439	
SVIL	Svil	0.014289348	
NEMF	Nemf	0.014089184	
TLR6	Tlr6	0.01402259	
ZFP30	Zfp30	0.014016831	
DPP4	Dpp4	0.014001566	
FNBP1	Fnbp1	0.013859001	
VSIG10	Vsig10	0.013785872	
PHF21B	Phf21b	0.013756954	
ATP6V1G3	Atp6v1g3	0.013749009	
TRIM6-TRIM34	Trim34a	0.013736663	
CD84	Cd84	0.013725068	
CERS4	Cers4	0.013678501	
LTA	Lta	0.01354964	
ACER3	Acer3	0.013547749	
PER3	Per3	0.013519947	
CTNNA1	Ctnna1	0.013268669	
ABCA1	Abca1	0.013228968	
HMGN3	Hmgn3	0.013083725	
KIAA2026	9930021J03Rik	0.012926861	
RSPH3	Rsph3a	0.012817331	
GBP7	Gbp7	0.012737481	
FHIT	Fhit	0.012725328	
TYROBP	Tyrobp	0.012699143	
TFCP2	Tfcp2	0.012514699	
RAB11FIP2	Rab11fip2	0.012510843	
IER5	Ier5	0.012468119	
TRPS1	Trps1	0.012163195	
HOPX	Hopx	0.0121395085	
ZNF502	Zfp72	0.01173669	
NSRP1	Nsrp1	0.011554741	
KIAA0586	2700049A03Rik	0.011538855	
FAM129A	Fam129a	0.011180836	
LUZP1	Luzp1	0.011079096	
FAM117B	Fam117b	0.011076021	
CIR1	Cir1	0.011048327	
PNN	Pnn	0.011031256	
GLYCTK	Glyctk	0.01102736	
ADAMTS10	Adamts10	0.010937339	
NPC1	Npc1	0.010881535	
USP16	Usp16	0.010800494	
RSF1	Rsf1	0.010724863	
ZNF260	Zfp260	0.010667715	
PPIC	Ppic	0.010532309	
SFI1	Sfi1	0.010460739	
BAZ1A	Baz1a	0.010363866	
ZC3H12A	Zc3h12a	0.01030879	
PNMA8C	Gm42372	0.010265109	
ADGRE5	Adgre5	0.0102512315	
CD9	Cd9	0.010246158	
USP18	Usp18	0.010060573	
KLF9	Klf9	0.009937363	
PNPLA8	Pnpla8	0.009788047	
PDE7A	Pde7a	0.009612269	
IRF2BP2	Irf2bp2	0.009493996	
XRCC2	Xrcc2	0.009488924	
LNPK	Lnpk	0.009440907	
CDK13	Cdk13	0.008997503	
ATXN2	Atxn2	0.00889049	
NARF	Narf	0.008855618	
CCDC25	Ccdc25	0.008831426	
TPP2	Tpp2	0.008739164	
GPR68	Gpr68	0.008717844	
MASTL	Mastl	0.008639795	
RCSD1	Rcsd1	0.00859529	
C15orf48	AA467197	0.008585198	
CHKA	Chka	0.008419044	
IL18RAP	Il18rap	0.008386084	
SRRT	Srrt	0.008335266	
CTLA4	Ctla4	0.0083059985	
PIK3R5	Pik3r5	0.008176649	
TRIM2	Trim2	0.008104163	
TNRC6B	Tnrc6b	0.007990306	
AKAP12	Akap12	0.007913379	
KIFC3	Kifc3	0.007714254	
NR2C2	Nr2c2	0.007674221	
DBNDD2	Dbndd2	0.0076380335	
CARNS1	Carns1	0.0072535267	
KCNK6	Kcnk6	0.0072292886	
YTHDC2	Ythdc2	0.0071737925	
NKTR	Nktr	0.007137925	
AMMECR1	Ammecr1	0.0070215613	
CD69	Cd69	0.006924849	
TRAFD1	Trafd1	0.006901904	
ERCC5	Ercc5	0.006885303	
UFL1	Ufl1	0.006861626	
TSPAN3	Tspan3	0.006735782	
TANC2	Tanc2	0.006646806	
PHC3	Phc3	0.006514914	
NAB2	Nab2	0.006390283	
IGF1R	Igf1r	0.006291394	
DAG1	Dag1	0.0062519573	
DKKL1	Dkkl1	0.006233981	
KIAA1958	E130308A19Rik	0.006215956	
INAFM2	Inafm2	0.0060750023	
ZBTB32	Zbtb32	0.0058318186	
ATRN	Atrn	0.0057833507	
TRIB2	Trib2	0.005488107	
RACGAP1	Racgap1	0.005435506	
GOLGA4	Golga4	0.005361464	
ABCB1	Abcb1a	0.0053165806	
E2F2	E2f2	0.0053137452	
USP46	Usp46	0.0051952833	
KIFC1	Kifc5b	0.005146201	
HHAT	Hhat	0.005000579	
SNTB1	Sntb1	0.0049678343	
PDCD1LG2	Pdcd1lg2	0.004802822	
RABGAP1L	Rabgap1l	0.0046730135	
EIF4A2	Eif4a2	0.0046444163	
LRRC75B	Lrrc75b	0.0045884573	
TMEM140	Tmem140	0.004327137	
JPT1	Jpt1	0.004310231	
GABARAPL1	Gabarapl1	0.004296907	
MGA	Mga	0.00426184	
MAST4	Mast4	0.004255637	
ZNF3	Zfp113	0.004208605	
C17orf75	5730455P16Rik	0.0041142344	
PLP1	Plp1	0.0040358664	
HAUS2	Haus2	0.0039121583	
FLI1	Fli1	0.0038895088	
FHL3	Fhl3	0.0038378753	
GORAB	Gorab	0.003812942	
GRAMD1A	Gramd1a	0.003792638	
ATP8A2	Atp8a2	0.003739449	
CYTIP	Cytip	0.0037072697	
KATNAL1	Katnal1	0.003647475	
SMARCA2	Smarca2	0.003637159	
JUNB	Junb	0.0035989212	
MBOAT7	Mboat7	0.0035487905	
FAM89A	Fam89a	0.0035470547	
HMGN5	Hmgn5	0.0035354947	
TSC22D1	Tsc22d1	0.0034680509	
AR	Ar	0.0033498744	
CTCF	Ctcf	0.0033475521	
POC1B	Poc1b	0.003338455	
KMT2C	Kmt2c	0.0033091058	
NIPBL	Nipbl	0.003249716	
CHD1	Chd1	0.0032360146	
SPSB1	Spsb1	0.0031922285	
GPR19	Gpr19	0.0029518406	
HIVEP2	Hivep2	0.002852979	
TNFRSF4	Tnfrsf4	0.0024307282	
SUCO	Suco	0.002325468	
L1CAM	L1cam	0.0020339834	
NSA2	Nsa2	0.0019087641	
GAS2	Gas2	0.0019026041	
ELL2	Ell2	0.0016190341	
GEN1	Gen1	0.0015262418	
SYTL3	Sytl3	0.0014921512	
CDIP1	Cdip1	0.0014076196	
STARD9	Stard9	0.0012678471	
CCNT1	Ccnt1	0.001153317	
NEK7	Nek7	0.0010200163	
SNX30	Snx30	9.1322383E-4	
RASA2	Rasa2	9.064779E-4	
RPLP0	Rplp0	7.6499995E-4	
EXT1	Ext1	6.339925E-4	
NRN1	Nrn1	5.317909E-4	
FRMD4A	Frmd4a	4.2716527E-4	
LARP7	Larp7	3.3830537E-4	
LZTS1	Lzts1	2.155852E-4	
IQGAP1	Iqgap1	9.549042E-5	
MBNL2	Mbnl2	9.3860166E-5	
ZMAT1	Zmat1	7.622931E-5	
ZMIZ1	Zmiz1	4.6986795E-5	
ITFG2	Itfg2	1.1195944E-5	
MPP5	Mpp5	5.002914E-7	
MAP1S	Map1s	-6.343178E-5	
S100A1	S100a1	-1.5792133E-4	
PTPRE	Ptpre	-2.816124E-4	
KIF18A	Kif18a	-3.1238273E-4	
AGO3	Ago3	-3.1671958E-4	
TWF1	Twf1	-3.171342E-4	
DYRK4	Dyrk4	-3.342876E-4	
ASCC3	Ascc3	-5.055588E-4	
DNASE2	Dnase2a	-6.758339E-4	
ZNF780A	Zfp607b	-0.00110727	
TP53INP1	Trp53inp1	-0.0012429995	
ZC3H6	Zc3h6	-0.0012968164	
RBBP9	Rbbp9	-0.0013255989	
PIK3C2A	Pik3c2a	-0.0014642699	
SLPI	Slpi	-0.0014837849	
WASHC4	Washc4	-0.0016557849	
POMT2	Pomt2	-0.0018457476	
CLDN10	Cldn10	-0.0018857019	
RUFY3	Rufy3	-0.0019209586	
IRAK2	Irak2	-0.0021281878	
DNAH8	Dnah8	-0.0021399118	
ACAD10	Acad12	-0.0022025383	
C17orf50	1700020L24Rik	-0.0022213748	
NSMF	Nsmf	-0.0024836757	
ZFP41	Zfp41	-0.002649226	
SLC5A3	Slc5a3	-0.0027933244	
KIAA1841	0610010F05Rik	-0.0028534976	
GCC2	Gcc2	-0.0029103842	
MINDY2	Mindy2	-0.0034514645	
ZNF821	Zfp821	-0.0035931014	
BIRC6	Birc6	-0.0037869378	
FAM168A	Fam168a	-0.0038481192	
PARP12	Parp12	-0.003862565	
CEP128	Cep128	-0.003984647	
CREB1	Creb1	-0.0040203515	
GBP5	Gbp5	-0.0041118828	
SPN	Spn	-0.004145255	
GIMAP8	Gimap8	-0.004287262	
ZNF729	Zfp738	-0.004299939	
CCDC17	Ccdc17	-0.004518033	
CCDC77	Ccdc77	-0.0046910816	
HIST1H4C	Hist2h4	-0.0048153875	
PRDM1	Prdm1	-0.00499791	
CD46	Cd46	-0.0050819986	
SAG	Sag	-0.0050980807	
AEBP2	Aebp2	-0.005179078	
CHD2	Chd2	-0.0052267187	
DENND1A	Dennd1a	-0.00535234	
SLC12A2	Slc12a2	-0.005415361	
ZNF442	Gm14325	-0.005432101	
DDIT4	Ddit4	-0.0054996987	
CR2	Cr2	-0.0055352026	
AKAP7	Akap7	-0.0055359616	
GRK4	Grk4	-0.0056543634	
PDE3B	Pde3b	-0.005705573	
FLNA	Flna	-0.0059438027	
RDH5	Rdh5	-0.005973182	
MYSM1	Mysm1	-0.006005951	
AGBL3	Agbl3	-0.0060640206	
UBTF	Ubtf	-0.0061183693	
PAQR8	Paqr8	-0.0061267237	
FOS	Fos	-0.0061769825	
PHLPP1	Phlpp1	-0.006214746	
CCDC59	Ccdc59	-0.006226304	
LYPD6B	Lypd6b	-0.006250148	
MLLT3	Mllt3	-0.006502097	
PPIP5K1	Ppip5k1	-0.0065396335	
MTUS2	Mtus2	-0.0066571343	
PARP8	Parp8	-0.0067181448	
CD48	Cd48	-0.006915904	
TSC22D2	Tsc22d2	-0.0070253266	
EVI2A	Evi2a	-0.0070519773	
FRMD4B	Frmd4b	-0.0070768255	
PARP16	Parp16	-0.007139606	
THRA	Thra	-0.007321881	
CLIC4	Clic4	-0.0074651674	
SYNE1	Syne1	-0.0074933725	
FRYL	Fryl	-0.007615913	
SF3B1	Sf3b1	-0.007673209	
CITED2	Cited2	-0.0076751094	
MAP3K13	Map3k13	-0.007760961	
CENPA	Cenpa	-0.0077904365	
MPHOSPH9	Mphosph9	-0.007827857	
HSF2	Hsf2	-0.007831707	
RAB6B	Rab6b	-0.007882962	
SNRPN	Snrpn	-0.008096917	
SFXN4	Sfxn4	-0.008116037	
BCL3	Bcl3	-0.0081594465	
PPM1K	Ppm1k	-0.008206845	
PBRM1	Pbrm1	-0.0082332445	
GPRIN3	Gprin3	-0.008246654	
PCGF2	Pcgf2	-0.008386679	
JDP2	Jdp2	-0.008438412	
IL4R	Il4ra	-0.008470013	
NR1D1	Nr1d1	-0.008563946	
SGK1	Sgk1	-0.008585174	
PLK3	Plk3	-0.008612775	
CD79B	Cd79b	-0.0088101225	
GNA15	Gna15	-0.009076135	
LIN9	Lin9	-0.0091800075	
TAP1	Tap1	-0.009187346	
TTBK2	Ttbk2	-0.009277379	
PXMP2	Pxmp2	-0.009344598	
HEXIM2	Hexim2	-0.009509889	
FRMD6	Frmd6	-0.009630818	
QPCT	Qpct	-0.009704823	
PRDM2	Prdm2	-0.009925647	
CRIP1	Crip1	-0.010010301	
FKBP7	Fkbp7	-0.0100505715	
HLA-A	H2-D1	-0.010096911	
ARMC9	Armc9	-0.010222972	
TMOD4	Tmod4	-0.010321111	
BEND6	Bend6	-0.010345061	
IFT80	Ift80	-0.010380709	
KIAA0232	D5Ertd579e	-0.010383807	
NOL8	Nol8	-0.010587176	
ZNF780B	Zfp780b	-0.010615101	
NUDT4	Nudt4	-0.010656685	
LYRM7	Lyrm7	-0.010748512	
HOOK3	Hook3	-0.010822702	
CARD6	Card6	-0.011084217	
HDGFL3	Hdgfl3	-0.011098183	
SCAF11	Scaf11	-0.011163538	
EEF1A1	Eef1a1	-0.011178695	
GRAMD2B	Gramd3	-0.01123023	
HSPA5	Hspa5	-0.011265853	
GPAM	Gpam	-0.011388135	
CSAD	Csad	-0.011432701	
GALNT9	Galnt9	-0.011561349	
ADK	Adk	-0.011625451	
DESI2	Desi2	-0.012097501	
TAF2	Taf2	-0.012154583	
NCBP3	Ncbp3	-0.012183295	
RGS2	Rgs2	-0.012264008	
CAMKK1	Camkk1	-0.0122651905	
SLFN13	Slfn8	-0.012294547	
IFIT2	Ifit2	-0.012399533	
BAZ2B	Baz2b	-0.012414513	
MTURN	Mturn	-0.012424759	
ITIH5	Itih5	-0.012517276	
SNTB2	Sntb2	-0.012522861	
HIST1H1E	Hist1h1e	-0.012541141	
ISG20	Isg20	-0.012571178	
CDKN1B	Cdkn1b	-0.012581624	
ARHGEF16	Arhgef16	-0.01276123	
RNF168	Rnf168	-0.012932355	
PODNL1	Podnl1	-0.012990817	
PPP1R16B	Ppp1r16b	-0.013051921	
CCND3	Ccnd3	-0.013108646	
IFI35	Ifi35	-0.013177711	
TRPM1	Trpm1	-0.013264894	
ZNF703	Zfp703	-0.01328089	
MIA3	Mia3	-0.013308295	
IFT22	Ift22	-0.0135192815	
SOX4	Sox4	-0.01357838	
MDFIC	Mdfic	-0.013586509	
ST3GAL2	St3gal2	-0.01365126	
CHD6	Chd6	-0.013938373	
CSNK1G1	Csnk1g1	-0.01403268	
CFL1	Cfl1	-0.014071406	
ASH1L	Ash1l	-0.014099299	
PHTF1	Phtf1	-0.014113912	
CENPW	Cenpw	-0.014155999	
IFIT1B	Ifit1	-0.014213853	
PRPF40A	Prpf40a	-0.014333345	
NFKB2	Nfkb2	-0.014392433	
IKZF1	Ikzf1	-0.014509733	
KBTBD7	Kbtbd7	-0.014749955	
GADD45B	Gadd45b	-0.014796694	
KLHL8	Klhl8	-0.01500086	
EFNB1	Efnb1	-0.015003787	
CIRBP	Cirbp	-0.0150347	
ZNF638	Zfp638	-0.0150597785	
SWT1	Swt1	-0.015255419	
PRDX4	Prdx4	-0.015307152	
GBP2	Gbp2	-0.015356961	
FAM133B	Fam133b	-0.015410483	
SGIP1	Sgip1	-0.015446405	
FNDC3B	Fndc3b	-0.015574913	
N4BP2	N4bp2	-0.0156188095	
PHF20	Phf20	-0.015666373	
ZFR2	Zfr2	-0.015803304	
HIST1H2AE	Hist1h2ap	-0.015878413	
TTC39B	Ttc39b	-0.016083805	
CCDC168	Gm8251	-0.01621069	
CUL7	Cul7	-0.016263539	
OLFML3	Olfml3	-0.016332127	
LCA5	Lca5	-0.016335806	
NFIA	Nfia	-0.01652288	
GIMAP1	Gimap1	-0.016526315	
TBC1D31	Tbc1d31	-0.016697986	
UBR5	Ubr5	-0.016853996	
TTC8	Ttc8	-0.017090911	
AURKA	Aurka	-0.017201712	
ALCAM	Alcam	-0.017248161	
KNOP1	Knop1	-0.017552042	
CHD4	Chd4	-0.017636253	
BLM	Blm	-0.017681781	
RRBP1	Rrbp1	-0.017900832	
PREX1	Prex1	-0.017919822	
RCBTB2	Rcbtb2	-0.01801093	
MAP3K5	Map3k5	-0.01801972	
ARHGEF18	Arhgef18	-0.018111518	
ERCC6L2	Ercc6l2	-0.018126708	
CISH	Cish	-0.018385233	
KCNJ8	Kcnj8	-0.0185128	
CASP3	Casp3	-0.01864681	
PCNT	Pcnt	-0.018689891	
CLDND1	Cldnd1	-0.018822825	
USP2	Usp2	-0.018851047	
SMPDL3B	Smpdl3b	-0.018907208	
KLHL12	Klhl12	-0.01904911	
TESC	Tesc	-0.019050786	
PRRC2C	Prrc2c	-0.019085607	
SLC35D1	Slc35d1	-0.01919639	
TET1	Tet1	-0.019408027	
KMT2A	Kmt2a	-0.019529033	
SACS	Sacs	-0.01969583	
DDX5	Ddx5	-0.019757785	
ERICH1	Erich1	-0.019802915	
SLAMF1	Slamf1	-0.019909	
RELL1	Rell1	-0.01996033	
ARID5B	Arid5b	-0.02051464	
LDHA	Ldha	-0.020530714	
RPAP3	Rpap3	-0.020629914	
PAXBP1	Paxbp1	-0.020750534	
TNIK	Tnik	-0.020773742	
MSH5	Msh5	-0.020913497	
EIF3A	Eif3a	-0.021003196	
HELZ	Helz	-0.021050043	
TEC	Tec	-0.021123754	
CD200	Cd200	-0.021186164	
HLA-DOB	H2-Ob	-0.021187281	
TRAV4	Trav2	-0.021449951	
HNRNPA2B1	Hnrnpa2b1	-0.021682367	
UBN2	Ubn2	-0.0217124	
NICN1	Nicn1	-0.021752562	
EMC9	Emc9	-0.021839164	
RASGRP1	Rasgrp1	-0.021893675	
CAGE1	Cage1	-0.021953477	
GAN	Gan	-0.02222274	
ILDR1	Ildr1	-0.022409294	
SPAG1	Spag1	-0.022538267	
ATP8B4	Atp8b4	-0.022554792	
TET3	Tet3	-0.022563681	
CHD9	Chd9	-0.022624737	
GADD45G	Gadd45g	-0.0227871	
AQR	Aqr	-0.022868164	
CBX1	Cbx1	-0.022878904	
HELZ2	Helz2	-0.022893488	
TRDC	Trdc	-0.023094408	
BRCA2	Brca2	-0.023115017	
ZFP69	Zfp69	-0.023207914	
ZRANB1	Zranb1	-0.023270363	
ZBTB26	Zbtb26	-0.0233041	
CEP41	Cep41	-0.023334611	
PARP14	Parp14	-0.023369003	
POU2AF1	Pou2af1	-0.023404665	
HSP90B1	Hsp90b1	-0.0235125	
TIRAP	Tirap	-0.023586633	
CASZ1	Casz1	-0.02373715	
ZNF45	Zfp94	-0.023751061	
FAM126B	Fam126b	-0.023751909	
OLIG3	Olig3	-0.023835015	
EPHX1	Ephx1	-0.023854915	
RNF216	Rnf216	-0.023924991	
PCBP4	Pcbp4	-0.02406038	
CENPE	Cenpe	-0.024119647	
ZBTB20	Zbtb20	-0.024362093	
DZIP1	Dzip1	-0.024443356	
NDRG2	Ndrg2	-0.024447761	
RIPOR2	Ripor2	-0.024783427	
ERCC6L	Ercc6l	-0.024836661	
KLF6	Klf6	-0.024850797	
DTX3L	Dtx3l	-0.024970515	
SMC5	Smc5	-0.024981692	
TNS1	Tns1	-0.025071533	
TOB1	Tob1	-0.02517004	
ZBP1	Zbp1	-0.025337895	
UBASH3A	Ubash3a	-0.02536088	
STYX	Styx	-0.02540059	
ESF1	Esf1	-0.025504718	
IL7R	Il7r	-0.025520425	
ARHGAP29	Arhgap29	-0.025761371	
STAT3	Stat3	-0.026011346	
USP53	Usp53	-0.026101494	
ALKBH1	Alkbh1	-0.026192192	
ZNF790	Zfp940	-0.026221631	
BCORL1	Bcorl1	-0.02642715	
GLB1L	Glb1l	-0.026555669	
ACSL1	Acsl1	-0.02658211	
PNISR	Pnisr	-0.026617605	
TWSG1	Twsg1	-0.02699316	
NQO2	Nqo2	-0.027038751	
TAF1D	Taf1d	-0.02705253	
DENND4A	Dennd4a	-0.027115954	
SETD1B	Setd1b	-0.02715412	
S1PR4	S1pr4	-0.027168313	
EIF2AK2	Eif2ak2	-0.027246937	
TSHZ1	Tshz1	-0.027308695	
C1orf74	A130010J15Rik	-0.027346067	
RPS26	Rps26	-0.027399428	
CEP83	Cep83	-0.027430639	
SNX16	Snx16	-0.027488144	
LMNB1	Lmnb1	-0.027587483	
PSMB9	Psmb9	-0.02769991	
TRMT6	Trmt6	-0.027754428	
ATP1B1	Atp1b1	-0.027966423	
SFMBT1	Sfmbt1	-0.027985713	
GPR21	Gpr21	-0.02801332	
SMC4	Smc4	-0.028014045	
PIM1	Pim1	-0.02834721	
N6AMT1	N6amt1	-0.028397812	
CXXC5	Cxxc5	-0.028477414	
NFKBIZ	Nfkbiz	-0.028497951	
ENDOD1	Endod1	-0.028728917	
CYLD	Cyld	-0.028737266	
POU2F2	Pou2f2	-0.028765257	
CAST	Cast	-0.028979408	
RNF213	Rnf213	-0.029287655	
ZNF248	Zfp248	-0.029475912	
RNASEK	Rnasek	-0.029560812	
SUV39H2	Suv39h2	-0.029584538	
ST13	St13	-0.029919416	
FOXO1	Foxo1	-0.030097289	
PLAG1	Plag1	-0.030117793	
THEMIS	Themis	-0.03041272	
ZNF839	Zfp839	-0.030516645	
CCDC173	Ccdc173	-0.030576468	
TNFAIP3	Tnfaip3	-0.030607222	
SBF2	Sbf2	-0.030702082	
PGM2L1	Pgm2l1	-0.030729884	
YTHDC1	Ythdc1	-0.030783553	
DLG4	Dlg4	-0.031163452	
AGO2	Ago2	-0.0316575	
THY1	Thy1	-0.031676758	
RC3H1	Rc3h1	-0.031943068	
SIK2	Sik2	-0.03198463	
THRAP3	Thrap3	-0.032182984	
P2RY10	P2ry10	-0.03221724	
AKAP13	Akap13	-0.032235213	
ICAM1	Icam1	-0.032283653	
RAD50	Rad50	-0.0322845	
BCL11B	Bcl11b	-0.03242336	
TSPAN6	Tspan6	-0.03252234	
SCG5	Scg5	-0.032562878	
SMAD7	Smad7	-0.032591566	
N4BP1	N4bp1	-0.032670893	
GSN	Gsn	-0.03267093	
NFATC1	Nfatc1	-0.03276408	
ZC3H13	Zc3h13	-0.03291831	
ZBTB7B	Zbtb7b	-0.032938566	
DCLRE1B	Dclre1b	-0.033040762	
DOCK10	Dock10	-0.033059295	
LGALS3	Lgals3	-0.033123415	
PIK3CA	Pik3ca	-0.033145055	
ATP6V0E2	Atp6v0e2	-0.033278987	
XPO7	Xpo7	-0.033314593	
ROCK2	Rock2	-0.03350413	
TPR	Tpr	-0.033541996	
DHX58	Dhx58	-0.0336707	
VPS13A	Vps13a	-0.03367971	
TRIM56	Trim56	-0.03378881	
PPM1H	Ppm1h	-0.03392509	
LARP1B	Larp1b	-0.034015175	
IBTK	Ibtk	-0.034039684	
C2orf69	1700066M21Rik	-0.03407167	
TACC3	Tacc3	-0.034072593	
PKP3	Pkp3	-0.034230333	
MSI2	Msi2	-0.034231238	
NUCB2	Nucb2	-0.034293663	
MMP11	Mmp11	-0.034337595	
ZSCAN18	Zscan18	-0.03438384	
SLC17A5	Slc17a5	-0.034487214	
SSBP2	Ssbp2	-0.034545623	
KIF20B	Kif20b	-0.03467749	
UVSSA	Uvssa	-0.034734577	
CBLL1	Cbll1	-0.035357494	
HPGDS	Hpgds	-0.035450693	
IRS2	Irs2	-0.035460304	
NTRK3	Ntrk3	-0.035775885	
DNMT3A	Dnmt3a	-0.035969295	
MICAL3	Mical3	-0.036050618	
DCLRE1A	Dclre1a	-0.036118183	
COX7A1	Cox7a1	-0.03612234	
EID1	Eid1	-0.03643546	
NCOA2	Ncoa2	-0.036468334	
BDP1	Bdp1	-0.03650874	
PKNOX1	Pknox1	-0.03654786	
UBE3A	Ube3a	-0.03665461	
SLTM	Sltm	-0.03674046	
JUN	Jun	-0.036880005	
SERP2	Serp2	-0.03697786	
PIK3IP1	Pik3ip1	-0.037058905	
CKS2	Cks2	-0.037099365	
DHRS13	Dhrs13	-0.03723617	
CPNE4	Cpne4	-0.037247837	
RBBP6	Rbbp6	-0.03732898	
BBS10	Bbs10	-0.037394118	
RBM25	Rbm25	-0.03750509	
TXN	Txn1	-0.03759305	
ZKSCAN8	Zkscan8	-0.037795946	
ING5	Ing5	-0.037887454	
LETM2	Letm2	-0.038323365	
FANCB	Fancb	-0.03851774	
EIF4E3	Eif4e3	-0.03859822	
DDX60	Ddx60	-0.038651537	
IFIT1	Ifit1bl1	-0.038662326	
GGT5	Ggt5	-0.03868907	
MED13L	Med13l	-0.038865015	
HPS3	Hps3	-0.038878758	
RNPC3	Rnpc3	-0.038995516	
CLIC5	Clic5	-0.039383225	
TTL	Ttl	-0.039460976	
C1orf35	2310033P09Rik	-0.039687905	
GNAQ	Gnaq	-0.039713986	
PCBP3	Pcbp3	-0.039730243	
EIF5B	Eif5b	-0.0398991	
NR4A3	Nr4a3	-0.039973382	
ZNF846	Zfp846	-0.04001571	
TM7SF2	Tm7sf2	-0.040085707	
CRYAB	Cryab	-0.040399395	
FKRP	Fkrp	-0.040425736	
PDS5A	Pds5a	-0.040493667	
ZNF2	Zfp661	-0.04054916	
PCNX1	Pcnx	-0.040671982	
GNB4	Gnb4	-0.040702596	
C1orf131	2810004N23Rik	-0.040761355	
SEPT11	Sept11	-0.04094591	
WDR44	Wdr44	-0.04096118	
H2AFJ	H2afj	-0.04141778	
WBP4	Wbp4	-0.04153661	
FCGRT	Fcgrt	-0.041597158	
LIG4	Lig4	-0.041647922	
CALM1	Calm1	-0.041874584	
MSMO1	Msmo1	-0.041935388	
ERP27	Erp27	-0.0419738	
NOP14	Nop14	-0.042063255	
CLCN4	Clcn4	-0.04211234	
RBM5	Rbm5	-0.04217083	
FANCM	Fancm	-0.042183835	
SMCHD1	Smchd1	-0.04218692	
NFIX	Nfix	-0.042325098	
RPS6KB1	Rps6kb1	-0.04234258	
MLLT10	Mllt10	-0.042384494	
HSD11B1	Hsd11b1	-0.04264902	
CYFIP1	Cyfip1	-0.042677026	
C12orf45	D10Wsu102e	-0.04270021	
PRELID2	Prelid2	-0.042926338	
GPM6B	Gpm6b	-0.0429646	
NRIP1	Nrip1	-0.042984173	
NANOS1	Nanos1	-0.04323477	
TYMS	Tyms	-0.043295775	
SERBP1	Serbp1	-0.043379102	
FUOM	Fuom	-0.04349396	
CEBPZ	Cebpz	-0.04354686	
ISG15	Isg15	-0.043554474	
C4orf50	Gm1043	-0.043622036	
TREML2	Treml2	-0.043733016	
SCAI	Scai	-0.043747254	
FBXO36	Fbxo36	-0.0437594	
FRG2	Frg2f1	-0.04391762	
TBC1D24	Tbc1d24	-0.04398738	
ZCWPW1	Zcwpw1	-0.044061467	
ARL10	Arl10	-0.04416078	
MYO3B	Myo3b	-0.044221982	
PIGA	Piga	-0.044233095	
MASP2	Masp2	-0.044406384	
CD274	Cd274	-0.04476123	
EHD4	Ehd4	-0.04524628	
EIF4G3	Eif4g3	-0.045286115	
ENPP1	Enpp1	-0.04534412	
BACH2	Bach2	-0.045482222	
PDE4B	Pde4b	-0.045519017	
STK38	Stk38	-0.045722473	
IFT74	Ift74	-0.045774475	
TP53I11	Trp53i11	-0.04591249	
IL18BP	Il18bp	-0.045978352	
TTC3	Ttc3	-0.045990042	
KRIT1	Krit1	-0.046042733	
TSACC	Tsacc	-0.046221223	
PECAM1	Pecam1	-0.04643755	
NPEPPS	Npepps	-0.04645967	
PYGM	Pygm	-0.046544045	
GZMB	Gzmb	-0.046607833	
ARHGEF11	Arhgef11	-0.046696145	
L3MBTL3	L3mbtl3	-0.04673123	
GTF2I	Gtf2i	-0.046821456	
CEP162	Cep162	-0.046831865	
DEK	Dek	-0.046929967	
PRPF4B	Prpf4b	-0.04693863	
HAL	Hal	-0.04712869	
CYP51A1	Cyp51	-0.047166254	
FKTN	Fktn	-0.0473811	
STAT1	Stat1	-0.047468934	
PIM2	Pim2	-0.047489002	
INPP5F	Inpp5f	-0.04756228	
ZFP36L1	Zfp36l1	-0.047800843	
VIM	Vim	-0.047824852	
AHNAK	Ahnak	-0.047834422	
PRKAR2B	Prkar2b	-0.048086405	
S100A11	S100a11	-0.04815334	
ITGB2	Itgb2	-0.048428435	
GGT1	Ggt1	-0.048629105	
C21orf2	1810043G02Rik	-0.048733212	
OAS3	Oas3	-0.04888618	
SYNJ2	Synj2	-0.048937347	
TMEM65	Tmem65	-0.049214873	
IL18R1	Il18r1	-0.04922295	
MITD1	Mitd1	-0.049257807	
IRGM	Irgm2	-0.0494202	
RFC3	Rfc3	-0.049544983	
GALNT7	Galnt7	-0.049545057	
HIST1H2BF	Hist1h2be	-0.0496925	
